time,src_addr,dst_addr,header_size,body_size,trace_id
355234861.0,2,3,1,43,873
355234861.0,4,3,1,46,874
356236934.0,4,3,1,43,875
356236934.0,0,1,1,119,876
356236934.0,1,0,1,82,877
357238054.0,0,1,1,26,878
357238054.0,1,0,1,108,879
358237981.0,0,1,1,26,880
358237981.0,1,0,1,72,881
359236955.0,0,1,1,26,882
359236955.0,2,3,1,43,883
359236955.0,4,3,1,46,884
360236883.0,4,3,1,41,885
360236883.0,1,0,1,79,886
360236883.0,0,1,1,26,887
361233949.0,2,3,1,43,888
361233949.0,4,3,1,47,889
361233949.0,4,3,1,43,890
362236976.0,1,0,1,26,891
362236976.0,1,0,1,94,892
363236904.0,0,1,1,26,893
363236904.0,2,3,1,43,894
364241838.0,4,3,1,47,895
364241838.0,4,3,1,42,896
364241838.0,1,0,1,26,897
364241838.0,1,0,1,105,898
365237951.0,0,1,1,26,899
365237951.0,1,0,1,26,900
366230964.0,1,0,1,44,901
366230964.0,0,1,1,26,902
367236852.0,1,0,1,76,903
367236852.0,0,1,1,26,904
367236852.0,1,0,1,26,905
368233919.0,1,0,1,81,906
368233919.0,0,1,1,26,907
369236946.0,1,0,1,26,908
369236946.0,1,0,1,94,909
370236873.0,0,1,1,26,910
370236873.0,0,1,1,97,911
371237039.0,1,0,1,26,912
371237039.0,1,0,1,70,913
372236967.0,0,1,1,26,914
372236967.0,2,3,1,265,915
373236894.0,5,3,1,282,916
373236894.0,1,0,1,75,917
373236894.0,0,1,1,26,918
374237060.0,1,0,1,26,919
374237060.0,1,0,1,114,920
375236988.0,0,1,1,26,921
375236988.0,1,0,1,26,922
376235961.0,1,0,1,117,923
376235961.0,0,1,1,26,924
377238035.0,1,0,1,26,925
377238035.0,1,0,1,74,926
378238916.0,0,1,1,26,927
378238916.0,1,0,1,26,928
379238843.0,4,3,1,263,929
379238843.0,1,0,1,100,930
379238843.0,0,1,1,26,931
380235910.0,1,0,1,26,932
380235910.0,1,0,1,87,933
381237983.0,0,1,1,26,934
381237983.0,1,0,1,79,935
382231950.0,0,1,1,26,936
382231950.0,0,1,1,95,937
383236885.0,1,0,1,26,938
383236885.0,1,0,1,71,939
384232997.0,0,1,1,26,940
384232997.0,0,1,1,96,941
384232997.0,1,0,1,26,942
385236978.0,1,0,1,89,943
385236978.0,0,1,1,26,944
386236906.0,1,0,1,26,945
386236906.0,0,1,1,118,946
387236833.0,1,0,1,86,947
387236833.0,0,1,1,26,948
388236045.0,0,1,1,98,949
389236927.0,1,0,1,26,950
390226840.0,1,0,1,93,951
391227006.0,0,1,1,26,952
391227006.0,1,0,1,81,953
391227006.0,0,1,1,26,954
392227888.0,4,3,1,43,955
392227888.0,2,3,1,47,956
392227888.0,2,3,1,43,957
392227888.0,1,0,1,26,958
393236875.0,1,0,1,72,959
393236875.0,0,1,1,26,960
394237041.0,4,3,1,43,961
394237041.0,2,3,1,48,962
394237041.0,2,3,1,43,963
394237041.0,1,0,1,26,964
395237922.0,1,0,1,115,965
395237922.0,0,1,1,26,966
395237922.0,4,3,1,43,967
396237850.0,2,3,1,46,968
396237850.0,2,3,1,42,969
396237850.0,1,0,1,26,970
396237850.0,4,3,1,43,971
397236824.0,2,3,1,48,972
397236824.0,2,3,1,43,973
397236824.0,4,3,1,43,974
397236824.0,2,3,1,47,975
397236824.0,2,3,1,42,976
397236824.0,1,0,1,109,977
398237943.0,0,1,1,26,978
399236917.0,1,0,1,72,979
400233983.0,0,1,1,26,980
400233983.0,1,0,1,43,981
401237010.0,0,1,1,26,982
402237892.0,1,0,1,70,983
402237892.0,0,1,1,26,984
402237892.0,1,0,1,26,985
403236865.0,1,0,1,106,986
403236865.0,0,1,1,26,987
404237031.0,0,1,1,94,988
404237031.0,1,0,1,26,989
405236959.0,1,0,1,85,990
405236959.0,0,1,1,26,991
406237840.0,1,0,1,26,992
406237840.0,2,3,1,265,993
406237840.0,5,3,1,282,994
407230854.0,1,0,1,72,995
407230854.0,0,1,1,26,996
408236026.0,1,0,1,26,997
408236026.0,1,0,1,96,998
409239053.0,0,1,1,26,999
409239053.0,1,0,1,26,1000
409239053.0,0,1,1,20,1001
410264015.0,0,1,1,21,1002
410264015.0,1,0,1,26,1003
411263942.0,1,0,1,26,1004
411263942.0,1,0,1,125,1005
412255048.0,0,1,1,26,1006
412255048.0,1,0,1,79,1007
413260936.0,0,1,1,26,1008
413260936.0,1,0,1,76,1009
414260864.0,0,1,1,26,1010
414260864.0,1,0,1,26,1011
414260864.0,4,3,1,263,1012
415261983.0,1,0,1,84,1013
415261983.0,0,1,1,26,1014
416259050.0,1,0,1,26,1015
416259050.0,2,3,1,43,1016
416259050.0,4,3,1,48,1017
416259050.0,4,3,1,43,1018
416259050.0,2,3,1,43,1019
417261838.0,4,3,1,48,1020
417261838.0,4,3,1,43,1021
417261838.0,1,0,1,100,1022
417261838.0,0,1,1,26,1023
418299913.0,2,3,1,43,1024
418299913.0,4,3,1,49,1025
418299913.0,4,3,1,42,1026
418299913.0,1,0,1,26,1027
419260978.0,1,0,1,78,1028
419260978.0,0,1,1,26,1029
420261859.0,2,3,1,43,1030
420261859.0,4,3,1,48,1031
420261859.0,4,3,1,42,1032
420261859.0,1,0,1,26,1033
421262025.0,1,0,1,107,1034
421262025.0,0,1,1,26,1035
422261953.0,2,3,1,43,1036
422261953.0,4,3,1,47,1037
422261953.0,4,3,1,42,1038
422261953.0,1,0,1,26,1039
423250913.0,0,1,1,119,1040
423250913.0,1,0,1,88,1041
423250913.0,0,1,1,26,1042
424801826.0,1,0,1,122,1043
424801826.0,0,1,1,26,1044
425817966.0,1,0,1,72,1045
425817966.0,0,1,1,26,1046
426856040.0,1,0,1,80,1047
426856040.0,0,1,1,26,1048
427868843.0,1,0,1,26,1049
427868843.0,1,0,1,97,1050
428815841.0,0,1,1,26,1051
428815841.0,1,0,1,26,1052
429857015.0,1,0,1,84,1053
429857015.0,0,1,1,26,1054
429857015.0,0,1,1,94,1055
430821895.0,1,0,1,26,1056
430821895.0,1,0,1,44,1057
431853055.0,0,1,1,26,1058
431853055.0,1,0,1,81,1059
432855844.0,0,1,1,26,1060
432855844.0,1,0,1,26,1061
433857917.0,1,0,1,90,1062
433857917.0,0,1,1,26,1063
434815883.0,1,0,1,26,1064
434815883.0,1,0,1,114,1065
435814857.0,0,1,1,26,1066
436873912.0,1,0,1,77,1067
436873912.0,0,1,1,26,1068
437815904.0,2,3,1,265,1069
437815904.0,5,3,1,282,1070
437815904.0,1,0,1,76,1071
438858985.0,0,1,1,26,1072
438858985.0,1,0,1,26,1073
439857959.0,1,0,1,127,1074
439857959.0,0,1,1,26,1075
440857887.0,1,0,1,26,1076
440857887.0,1,0,1,104,1077
441815853.0,0,1,1,26,1078
441815853.0,1,0,1,26,1079
441815853.0,1,0,1,74,1080
442860841.0,0,1,1,26,1081
442860841.0,0,1,1,95,1082
443815946.0,1,0,1,26,1083
443815946.0,4,3,1,263,1084
444814920.0,1,0,1,93,1085
444814920.0,0,1,1,26,1086
444814920.0,1,0,1,26,1087
445819854.0,1,0,1,117,1088
445819854.0,0,1,1,26,1089
446821928.0,1,0,1,76,1090
446821928.0,0,1,1,26,1091
447852849.0,4,3,1,43,1092
447852849.0,2,3,1,45,1093
447852849.0,2,3,1,42,1094
447852849.0,1,0,1,82,1095
448855876.0,0,1,1,26,1096
448855876.0,4,3,1,43,1097
449815988.0,2,3,1,49,1098
449815988.0,2,3,1,42,1099
449815988.0,1,0,1,26,1100
449815988.0,1,0,1,92,1101
450856924.0,0,1,1,26,1102
450856924.0,4,3,1,43,1103
451815843.0,2,3,1,48,1104
451815843.0,2,3,1,43,1105
451815843.0,1,0,1,26,1106
452816009.0,4,3,1,43,1107
452816009.0,2,3,1,46,1108
452816009.0,2,3,1,43,1109
452816009.0,0,1,1,120,1110
453855991.0,1,0,1,84,1111
453855991.0,0,1,1,26,1112
453855991.0,4,3,1,43,1113
454815864.0,2,3,1,47,1114
454815864.0,2,3,1,42,1115
454815864.0,0,1,1,99,1116
455819845.0,1,0,1,26,1117
455819845.0,1,0,1,101,1118
455819845.0,0,1,1,26,1119
456815958.0,1,0,1,116,1120
456815958.0,0,1,1,26,1121
457814931.0,1,0,1,26,1122
457814931.0,1,0,1,77,1123
458813905.0,0,1,1,26,1124
458813905.0,1,0,1,26,1125
459813833.0,1,0,1,26,1126
459813833.0,0,1,1,20,1127
460857868.0,0,1,1,21,1128
460857868.0,1,0,1,26,1129
461817026.0,1,0,1,111,1130
461817026.0,0,1,1,26,1131
461817026.0,0,1,1,93,1132
462821006.0,1,0,1,26,1133
462821006.0,1,0,1,99,1134
463871002.0,0,1,1,26,1135
464874982.0,1,0,1,73,1136
464874982.0,0,1,1,26,1137
465854883.0,1,0,1,43,1138
465854883.0,0,1,1,26,1139
466817855.0,1,0,1,73,1140
466817855.0,0,1,1,26,1141
467815876.0,1,0,1,26,1142
467815876.0,1,0,1,118,1143
468816041.0,0,1,1,26,1144
469815969.0,1,0,1,26,1145
469815969.0,1,0,1,103,1146
470813989.0,0,1,1,26,1147
470813989.0,1,0,1,26,1148
471819877.0,2,3,1,265,1149
471819877.0,5,3,1,282,1150
471819877.0,1,0,1,75,1151
472818851.0,0,1,1,26,1152
472818851.0,1,0,1,26,1153
473814964.0,1,0,1,94,1154
473814964.0,0,1,1,26,1155
474814891.0,1,0,1,26,1156
474814891.0,2,3,1,43,1157
474814891.0,4,3,1,47,1158
474814891.0,4,3,1,42,1159
475815057.0,2,3,1,43,1160
475815057.0,4,3,1,46,1161
475815057.0,4,3,1,41,1162
475815057.0,1,0,1,93,1163
475815057.0,0,1,1,26,1164
476857900.0,1,0,1,73,1165
476857900.0,0,1,1,26,1166
477817058.0,2,3,1,43,1167
477817058.0,4,3,1,48,1168
477817058.0,4,3,1,42,1169
477817058.0,1,0,1,73,1170
478821992.0,0,1,1,26,1171
478821992.0,2,3,1,43,1172
479826927.0,4,3,1,47,1173
479826927.0,4,3,1,42,1174
479826927.0,1,0,1,26,1175
479826927.0,4,3,1,263,1176
480816841.0,1,0,1,104,1177
480816841.0,0,1,1,26,1178
481813907.0,2,3,1,43,1179
481813907.0,4,3,1,48,1180
481813907.0,4,3,1,41,1181
481813907.0,1,0,1,26,1182
482815027.0,1,0,1,103,1183
482815027.0,0,1,1,26,1184
483856916.0,1,0,1,26,1185
483856916.0,1,0,1,69,1186
483856916.0,0,1,1,26,1187
484817028.0,1,0,1,26,1188
484817028.0,1,0,1,103,1189
485857963.0,0,1,1,26,1190
485857963.0,1,0,1,26,1191
486819982.0,0,1,1,120,1192
486819982.0,1,0,1,88,1193
487851858.0,0,1,1,26,1194
487851858.0,1,0,1,96,1195
488816976.0,0,1,1,26,1196
489814996.0,0,1,1,97,1197
489814996.0,1,0,1,26,1198
490860939.0,1,0,1,71,1199
490860939.0,0,1,1,26,1200
491819858.0,1,0,1,78,1201
491819858.0,0,1,1,26,1202
492813825.0,1,0,1,26,1203
492813825.0,1,0,1,110,1204
493860006.0,0,1,1,26,1205
493860006.0,1,0,1,26,1206
493860006.0,1,0,1,103,1207
494820833.0,0,1,1,26,1208
494820833.0,1,0,1,26,1209
495857954.0,1,0,1,44,1210
495857954.0,0,1,1,26,1211
496857881.0,0,1,1,95,1212
496857881.0,1,0,1,73,1213
497815847.0,0,1,1,26,1214
497815847.0,0,1,1,267,1215
498815059.0,1,0,1,26,1216
498815059.0,1,0,1,65,1217
499814987.0,0,1,1,26,1218
499814987.0,1,0,1,75,1219
500818014.0,0,1,1,26,1220
501814842.0,1,0,1,26,1221
501814842.0,1,0,1,26,1222
501814842.0,1,0,1,116,1223
502820968.0,0,1,1,26,1224
503823041.0,1,0,1,26,1225
503823041.0,1,0,1,81,1226
504819869.0,0,1,1,26,1227
504819869.0,1,0,1,78,1228
505816936.0,0,1,1,26,1229
505816936.0,0,1,1,98,1230
506815910.0,1,0,1,26,1231
506815910.0,2,3,1,265,1232
506815910.0,5,3,1,282,1233
507858991.0,1,0,1,78,1234
507858991.0,0,1,1,26,1235
508816003.0,0,1,1,99,1236
508816003.0,1,0,1,26,1237
509858846.0,1,0,1,114,1238
509858846.0,0,1,1,26,1239
509858846.0,1,0,1,26,1240
510877847.0,1,0,1,113,1241
510877847.0,0,1,1,26,1242
511916875.0,4,3,1,43,1243
511916875.0,2,3,1,46,1244
511916875.0,2,3,1,43,1245
512887001.0,1,0,1,26,1246
512887001.0,1,0,1,71,1247
512887001.0,0,1,1,26,1248
513877868.0,4,3,1,43,1249
513877868.0,2,3,1,46,1250
513877868.0,2,3,1,42,1251
513877868.0,1,0,1,26,1252
514879941.0,4,3,1,263,1253
514879941.0,1,0,1,95,1254
515872955.0,0,1,1,26,1255
515872955.0,4,3,1,43,1256
515872955.0,2,3,1,48,1257
515872955.0,2,3,1,43,1258
516878843.0,1,0,1,26,1259
516878843.0,4,3,1,43,1260
516878843.0,2,3,1,46,1261
516878843.0,2,3,1,41,1262
516878843.0,4,3,1,43,1263
517871856.0,2,3,1,47,1264
517871856.0,2,3,1,42,1265
517871856.0,1,0,1,98,1266
517871856.0,0,1,1,26,1267
518877983.0,1,0,1,73,1268
518877983.0,0,1,1,26,1269
519880056.0,1,0,1,75,1270
519880056.0,0,1,1,26,1271
520879030.0,1,0,1,26,1272
520879030.0,1,0,1,95,1273
520879030.0,0,1,1,26,1274
521930932.0,0,1,1,99,1275
521930932.0,1,0,1,26,1276
522912979.0,0,1,1,119,1277
522912979.0,1,0,1,87,1278
523912906.0,0,1,1,26,1279
523912906.0,0,1,1,96,1280
524871826.0,1,0,1,26,1281
525380849.0,1,0,1,96,1282
525380849.0,0,1,1,26,1283
526401996.0,1,0,1,82,1284
526401996.0,0,1,1,26,1285
527405023.0,1,0,1,26,1286
527405023.0,1,0,1,78,1287
528399944.0,0,1,1,26,1288
528399944.0,1,0,1,26,1289
528399944.0,1,0,1,100,1290
529402971.0,0,1,1,26,1291
529402971.0,1,0,1,26,1292
530401945.0,1,0,1,97,1293
531394958.0,0,1,1,26,1294
531394958.0,1,0,1,79,1295
532402038.0,0,1,1,26,1296
532402038.0,1,0,1,44,1297
533402919.0,0,1,1,26,1298
533402919.0,1,0,1,78,1299
534435033.0,0,1,1,26,1300
534435033.0,1,0,1,26,1301
535403013.0,1,0,1,105,1302
535403013.0,0,1,1,26,1303
536402940.0,1,0,1,26,1304
536402940.0,2,3,1,43,1305
536402940.0,4,3,1,48,1306
536402940.0,4,3,1,42,1307
536402940.0,2,3,1,43,1308
537402868.0,4,3,1,49,1309
537402868.0,4,3,1,41,1310
537402868.0,1,0,1,99,1311
537402868.0,0,1,1,26,1312
538401842.0,2,3,1,43,1313
538401842.0,4,3,1,47,1314
538401842.0,4,3,1,41,1315
538401842.0,1,0,1,26,1316
539402008.0,2,3,1,265,1317
539402008.0,5,3,1,282,1318
539402008.0,1,0,1,78,1319
540401935.0,0,1,1,26,1320
540401935.0,2,3,1,43,1321
541401863.0,4,3,1,47,1322
541401863.0,4,3,1,42,1323
541401863.0,1,0,1,26,1324
541401863.0,1,0,1,133,1325
542402029.0,0,1,1,26,1326
542402029.0,2,3,1,43,1327
542402029.0,4,3,1,46,1328
543405055.0,4,3,1,42,1329
543405055.0,1,0,1,26,1330
543405055.0,1,0,1,119,1331
544400930.0,0,1,1,26,1332
544400930.0,1,0,1,75,1333
545418024.0,0,1,1,26,1334
545418024.0,1,0,1,76,1335
546401977.0,0,1,1,26,1336
546401977.0,1,0,1,26,1337
546401977.0,4,3,1,263,1338
547402858.0,1,0,1,81,1339
547402858.0,0,1,1,26,1340
548403024.0,1,0,1,26,1341
548403024.0,1,0,1,115,1342
549401998.0,0,1,1,26,1343
549401998.0,0,1,1,99,1344
549401998.0,1,0,1,26,1345
550401926.0,1,0,1,77,1346
550401926.0,0,1,1,26,1347
551401853.0,1,0,1,26,1348
551401853.0,1,0,1,104,1349
552402973.0,0,1,1,26,1350
552402973.0,1,0,1,26,1351
553401947.0,0,1,1,118,1352
553401947.0,1,0,1,88,1353
553401947.0,0,1,1,26,1354
554412841.0,1,0,1,117,1355
555402994.0,0,1,1,26,1356
555402994.0,1,0,1,78,1357
556408882.0,0,1,1,26,1358
556408882.0,1,0,1,79,1359
557401895.0,0,1,1,26,1360
557401895.0,1,0,1,26,1361
558403015.0,1,0,1,126,1362
558403015.0,0,1,1,26,1363
559433937.0,1,0,1,26,1364
559433937.0,1,0,1,105,1365
560397863.0,0,1,1,26,1366
560397863.0,1,0,1,26,1367
561391830.0,1,0,1,43,1368
561391830.0,0,1,1,26,1369
561391830.0,1,0,1,77,1370
562402009.0,0,1,1,26,1371
563391923.0,0,1,1,99,1372
564394950.0,1,0,1,26,1373
564394950.0,1,0,1,118,1374
565392017.0,0,1,1,26,1375
565392017.0,1,0,1,26,1376
566402912.0,1,0,1,117,1377
567402839.0,0,1,1,26,1378
568403005.0,1,0,1,76,1379
568403005.0,0,1,1,26,1380
569404840.0,4,3,1,43,1381
569404840.0,2,3,1,46,1382
569404840.0,2,3,1,42,1383
569404840.0,2,3,1,265,1384
570401906.0,5,3,1,282,1385
570401906.0,1,0,1,76,1386
570401906.0,0,1,1,26,1387
571401834.0,4,3,1,43,1388
571401834.0,2,3,1,48,1389
571401834.0,2,3,1,43,1390
571401834.0,1,0,1,26,1391
572402000.0,1,0,1,113,1392
572402000.0,0,1,1,26,1393
572402000.0,4,3,1,43,1394
573402881.0,2,3,1,48,1395
573402881.0,2,3,1,42,1396
573402881.0,1,0,1,26,1397
573402881.0,4,3,1,43,1398
574403047.0,2,3,1,48,1399
574403047.0,2,3,1,42,1400
574403047.0,4,3,1,43,1401
574403047.0,2,3,1,48,1402
574403047.0,2,3,1,42,1403
574403047.0,1,0,1,80,1404
575396060.0,0,1,1,26,1405
575396060.0,1,0,1,26,1406
576398849.0,1,0,1,74,1407
576398849.0,0,1,1,26,1408
577402830.0,1,0,1,26,1409
577402830.0,4,3,1,263,1410
577402830.0,1,0,1,104,1411
578402042.0,0,1,1,26,1412
578402042.0,0,1,1,94,1413
578402042.0,1,0,1,26,1414
579401016.0,1,0,1,110,1415
579401016.0,0,1,1,26,1416
580394983.0,1,0,1,76,1417
580394983.0,0,1,1,26,1418
581404924.0,1,0,1,78,1419
581404924.0,0,1,1,26,1420
582401990.0,1,0,1,26,1421
582401990.0,1,0,1,105,1422
582401990.0,0,1,1,26,1423
583395957.0,1,0,1,26,1424
583395957.0,0,1,1,114,1425
584403038.0,1,0,1,91,1426
584403038.0,0,1,1,26,1427
585402965.0,0,1,1,99,1428
585402965.0,1,0,1,26,1429
585402965.0,1,0,1,96,1430
586398839.0,0,1,1,26,1431
586398839.0,1,0,1,91,1432
587401866.0,0,1,1,26,1433
587401866.0,1,0,1,26,1434
588402032.0,1,0,1,77,1435
588402032.0,0,1,1,26,1436
589402914.0,1,0,1,26,1437
589402914.0,1,0,1,98,1438
590417861.0,0,1,1,26,1439
590417861.0,1,0,1,26,1440
590417861.0,2,3,1,43,1441
591398954.0,4,3,1,46,1442
591398954.0,4,3,1,41,1443
591398954.0,2,3,1,43,1444
591398954.0,4,3,1,46,1445
591398954.0,4,3,1,42,1446
592398881.0,1,0,1,71,1447
592398881.0,0,1,1,26,1448
592398881.0,1,0,1,74,1449
593402862.0,0,1,1,26,1450
593402862.0,2,3,1,43,1451
594401836.0,4,3,1,48,1452
594401836.0,4,3,1,43,1453
594401836.0,1,0,1,44,1454
594401836.0,0,1,1,26,1455
595402956.0,1,0,1,71,1456
596394062.0,0,1,1,26,1457
597395896.0,2,3,1,43,1458
597395896.0,4,3,1,46,1459
597395896.0,4,3,1,43,1460
597395896.0,1,0,1,26,1461
598397016.0,1,0,1,100,1462
598397016.0,0,1,1,26,1463
599402904.0,2,3,1,43,1464
599402904.0,4,3,1,47,1465
599402904.0,4,3,1,42,1466
599402904.0,1,0,1,26,1467
600402832.0,1,0,1,119,1468
600402832.0,0,1,1,26,1469
601402997.0,1,0,1,26,1470
601402997.0,2,3,1,265,1471
601402997.0,5,3,1,282,1472
602402925.0,1,0,1,75,1473
602402925.0,0,1,1,26,1474
602402925.0,1,0,1,26,1475
603401899.0,1,0,1,103,1476
603401899.0,0,1,1,26,1477
604401826.0,1,0,1,26,1478
605402946.0,0,1,1,20,1479
605402946.0,0,1,1,21,1480
606403827.0,1,0,1,26,1481
606403827.0,1,0,1,26,1482
606403827.0,1,0,1,103,1483
607400894.0,0,1,1,26,1484
607400894.0,0,1,1,100,1485
608394861.0,1,0,1,26,1486
608394861.0,1,0,1,67,1487
609393835.0,0,1,1,26,1488
609393835.0,1,0,1,76,1489
610425949.0,0,1,1,26,1490
610425949.0,1,0,1,26,1491
611413955.0,4,3,1,263,1492
611413955.0,1,0,1,91,1493
611413955.0,0,1,1,26,1494
612416028.0,1,0,1,26,1495
612416028.0,1,0,1,109,1496
613430976.0,0,1,1,26,1497
613430976.0,1,0,1,26,1498
613430976.0,1,0,1,76,1499
614414930.0,0,1,1,26,1500
614414930.0,1,0,1,26,1501
615413904.0,1,0,1,104,1502
615413904.0,0,1,1,26,1503
616416931.0,1,0,1,26,1504
616416931.0,0,1,1,118,1505
617415904.0,1,0,1,87,1506
617415904.0,0,1,1,26,1507
617415904.0,1,0,1,110,1508
618415832.0,0,1,1,26,1509
618415832.0,1,0,1,74,1510
619415044.0,0,1,1,26,1511
619415044.0,0,1,1,97,1512
620414972.0,1,0,1,26,1513
620414972.0,1,0,1,77,1514
621438026.0,0,1,1,26,1515
621438026.0,0,1,1,98,1516
622414827.0,1,0,1,26,1517
622414827.0,1,0,1,132,1518
623410940.0,0,1,1,26,1519
623410940.0,1,0,1,26,1520
623410940.0,1,0,1,113,1521
624964952.0,0,1,1,26,1522
624964952.0,4,3,1,43,1523
624964952.0,2,3,1,48,1524
624964952.0,2,3,1,43,1525
626019954.0,1,0,1,26,1526
626019954.0,1,0,1,43,1527
627022027.0,0,1,1,26,1528
627022027.0,1,0,1,70,1529
628021001.0,0,1,1,26,1530
628021001.0,4,3,1,43,1531
629020929.0,2,3,1,48,1532
629020929.0,2,3,1,43,1533
629020929.0,1,0,1,26,1534
629020929.0,1,0,1,113,1535
630056858.0,0,1,1,26,1536
630056858.0,4,3,1,43,1537
630056858.0,2,3,1,48,1538
631019830.0,2,3,1,42,1539
631019830.0,1,0,1,26,1540
631019830.0,4,3,1,43,1541
631019830.0,2,3,1,47,1542
631019830.0,2,3,1,42,1543
632019996.0,4,3,1,43,1544
632019996.0,2,3,1,49,1545
632019996.0,2,3,1,41,1546
632019996.0,1,0,1,96,1547
633038043.0,0,1,1,26,1548
633038043.0,1,0,1,71,1549
633988857.0,0,1,1,26,1550
633988857.0,2,3,1,265,1551
633988857.0,5,3,1,282,1552
633988857.0,1,0,1,75,1553
635020017.0,0,1,1,26,1554
635020017.0,1,0,1,26,1555
636019945.0,1,0,1,118,1556
636019945.0,0,1,1,26,1557
637018918.0,0,1,1,99,1558
637018918.0,1,0,1,26,1559
637979984.0,1,0,1,92,1560
637979984.0,0,1,1,26,1561
638989925.0,1,0,1,26,1562
638989925.0,1,0,1,82,1563
638989925.0,0,1,1,26,1564
640019893.0,1,0,1,26,1565
640019893.0,4,3,1,263,1566
641036033.0,1,0,1,99,1567
641036033.0,0,1,1,26,1568
642016887.0,1,0,1,26,1569
642016887.0,1,0,1,93,1570
643018007.0,0,1,1,26,1571
643018007.0,1,0,1,79,1572
643986940.0,0,1,1,26,1573
643986940.0,1,0,1,75,1574
644983053.0,0,1,1,26,1575
644983053.0,1,0,1,26,1576
645995855.0,1,0,1,91,1577
645995855.0,0,1,1,26,1578
646978855.0,1,0,1,26,1579
646978855.0,2,3,1,43,1580
646978855.0,4,3,1,49,1581
646978855.0,4,3,1,42,1582
646978855.0,2,3,1,43,1583
648020029.0,4,3,1,47,1584
648020029.0,4,3,1,42,1585
648020029.0,0,1,1,122,1586
648982048.0,1,0,1,86,1587
648982048.0,0,1,1,26,1588
650015830.0,0,1,1,95,1589
650015830.0,1,0,1,26,1590
650015830.0,1,0,1,99,1591
651018857.0,0,1,1,26,1592
651980876.0,1,0,1,108,1593
651980876.0,0,1,1,26,1594
651980876.0,2,3,1,43,1595
653019905.0,4,3,1,47,1596
653019905.0,4,3,1,43,1597
653019905.0,1,0,1,26,1598
653019905.0,1,0,1,77,1599
653978824.0,0,1,1,26,1600
653978824.0,2,3,1,43,1601
654984951.0,4,3,1,46,1602
654984951.0,4,3,1,41,1603
654984951.0,1,0,1,26,1604
654984951.0,6,7,1,46,1605
654984951.0,1,0,1,115,1606
656020879.0,0,1,1,26,1607
657033920.0,2,3,1,43,1608
657033920.0,4,3,1,47,1609
657033920.0,4,3,1,41,1610
657033920.0,1,0,1,26,1611
658018827.0,1,0,1,114,1612
658018827.0,0,1,1,26,1613
659065008.0,1,0,1,76,1614
659065008.0,0,1,1,26,1615
660001993.0,1,0,1,44,1616
660001993.0,0,1,1,26,1617
661021947.0,1,0,1,75,1618
661021947.0,0,1,1,26,1619
661988019.0,1,0,1,26,1620
661988019.0,1,0,1,119,1621
663038015.0,0,1,1,26,1622
663038015.0,1,0,1,26,1623
663038015.0,1,0,1,97,1624
663987874.0,0,1,1,26,1625
663987874.0,0,1,1,93,1626
664996862.0,1,0,1,26,1627
664996862.0,2,3,1,265,1628
664996862.0,5,3,1,282,1629
665983915.0,1,0,1,80,1630
665983915.0,0,1,1,26,1631
666985988.0,1,0,1,26,1632
666985988.0,1,0,1,107,1633
666985988.0,0,1,1,26,1634
668021917.0,1,0,1,26,1635
668021917.0,1,0,1,90,1636
668982982.0,0,1,1,26,1637
668982982.0,1,0,1,80,1638
669981002.0,0,1,1,26,1639
669981002.0,1,0,1,79,1640
670982837.0,0,1,1,26,1641
670982837.0,1,0,1,26,1642
670982837.0,4,3,1,263,1643
672019958.0,1,0,1,105,1644
672019958.0,0,1,1,26,1645
672987937.0,1,0,1,26,1646
672987937.0,1,0,1,104,1647
672987937.0,0,1,1,26,1648
673980951.0,1,0,1,26,1649
673980951.0,1,0,1,78,1650
674979925.0,0,1,1,26,1651
674979925.0,0,1,1,100,1652
675988912.0,1,0,1,26,1653
675988912.0,1,0,1,99,1654
675988912.0,0,1,1,26,1655
677016019.0,1,0,1,26,1656
677016019.0,0,1,1,116,1657
678017854.0,1,0,1,93,1658
678017854.0,0,1,1,26,1659
679014921.0,1,0,1,104,1660
679014921.0,0,1,1,26,1661
680022001.0,1,0,1,84,1662
680022001.0,0,1,1,26,1663
680980920.0,4,3,1,43,1664
680980920.0,2,3,1,47,1665
680980920.0,2,3,1,41,1666
680980920.0,1,0,1,77,1667
681985855.0,0,1,1,26,1668
681985855.0,4,3,1,43,1669
681985855.0,2,3,1,49,1670
681985855.0,2,3,1,42,1671
683017015.0,8,7,1,46,1672
683017015.0,9,8,1,28,1673
683017015.0,1,0,1,26,1674
683017015.0,1,0,1,99,1675
684015989.0,0,1,1,26,1676
684015989.0,4,3,1,43,1677
685021877.0,2,3,1,47,1678
685021877.0,2,3,1,42,1679
685021877.0,1,0,1,26,1680
685021877.0,4,3,1,43,1681
685021877.0,2,3,1,49,1682
686020851.0,2,3,1,43,1683
686020851.0,4,3,1,43,1684
686020851.0,2,3,1,47,1685
686020851.0,2,3,1,42,1686
686020851.0,1,0,1,95,1687
687016010.0,0,1,1,26,1688
687016010.0,1,0,1,26,1689
687988042.0,1,0,1,44,1690
687988042.0,0,1,1,26,1691
688984870.0,1,0,1,75,1692
688984870.0,0,1,1,26,1693
688984870.0,1,0,1,26,1694
689986944.0,0,1,1,20,1695
689986944.0,1,0,1,26,1696
690980911.0,0,1,1,21,1697
690980911.0,1,0,1,26,1698
691979885.0,1,0,1,106,1699
691979885.0,0,1,1,26,1700
692981958.0,0,1,1,95,1701
