time,src_addr,dst_addr,header_size,body_size,trace_id
556094.32,19,16,64,61,931
556122.85,5,26,64,89,932
556566.51,31,26,64,49,933
556913.61,4,21,64,49,934
557140.42,27,8,64,199,935
557812.18,24,7,64,76,936
558925.74,11,24,64,59,937
559414.43,24,8,64,79,938
559665.51,29,20,64,62,939
560310.48,16,5,64,80,940
562630.2,26,3,64,52,941
564209.44,17,0,64,95,942
564900.83,27,12,64,66,943
565446.29,23,28,64,51,944
565712.94,14,26,64,63,945
566579.76,29,5,64,122,946
567457.71,16,23,64,59,947
568089.51,13,27,64,83,948
568393.49,5,29,64,87,949
570042.5,17,18,64,87,950
571229.74,30,7,64,152,951
571736.29,25,6,64,90,952
572943.43,22,24,64,153,953
573169.27,17,18,64,100,954
573310.29,30,8,64,81,955
576069.44,26,5,64,56,956
576576.88,25,2,64,51,957
576744.45,2,20,64,99,958
576862.55,19,25,64,54,959
577915.76,5,13,64,73,960
577921.99,14,11,64,99,961
578553.83,17,21,64,165,962
578895.9,22,26,64,193,963
578972.57,0,4,64,99,964
579238.59,22,7,64,132,965
579545.17,17,2,64,89,966
579745.84,27,10,64,95,967
580113.89,10,21,64,77,968
580623.75,18,12,64,72,969
580923.13,18,23,64,179,970
581526.34,27,11,64,45,971
582464.77,24,11,64,86,972
582478.62,18,27,64,40,973
582547.14,6,28,64,94,974
582852.24,9,3,64,150,975
583352.97,19,18,64,94,976
583480.34,2,1,64,48,977
583942.01,0,12,64,197,978
584665.82,0,7,64,73,979
586965.2,9,6,64,87,980
586999.86,18,12,64,68,981
587034.91,24,28,64,186,982
587317.3,12,25,64,61,983
587568.17,14,24,64,51,984
588806.23,22,3,64,79,985
589551.14,10,2,64,82,986
591369.76,27,10,64,125,987
591815.41,9,7,64,56,988
593342.07,6,30,64,57,989
593474.98,23,1,64,125,990
594325.58,8,25,64,75,991
594822.81,31,20,64,76,992
594853.53,0,31,64,77,993
595319.44,3,17,64,74,994
595378.45,5,16,64,104,995
595858.84,11,13,64,44,996
595991.35,31,20,64,44,997
596170.9,7,9,64,59,998
596254.19,28,18,64,66,999
596518.49,22,21,64,59,1000
596733.31,19,27,64,78,1001
597487.45,6,21,64,84,1002
597539.53,22,10,64,70,1003
597802.92,4,0,64,52,1004
597905.58,0,6,64,50,1005
598082.05,2,25,64,55,1006
598356.44,24,10,64,87,1007
598373.42,5,9,64,66,1008
598569.53,12,8,64,75,1009
598828.71,28,1,64,117,1010
600175.02,31,10,64,74,1011
600427.91,6,24,64,126,1012
600931.15,22,21,64,77,1013
601053.12,10,17,64,169,1014
601096.84,12,22,64,199,1015
601533.77,1,2,64,56,1016
602099.62,0,26,64,84,1017
602180.33,1,6,64,93,1018
602822.54,28,18,64,123,1019
605121.73,11,21,64,40,1020
605214.15,0,2,64,198,1021
605997.35,21,9,64,197,1022
606470.34,7,1,64,164,1023
606920.64,15,7,64,100,1024
607045.65,24,12,64,41,1025
607070.02,0,23,64,52,1026
607999.33,16,2,64,125,1027
608095.89,17,23,64,70,1028
609021.21,5,11,64,145,1029
609285.22,17,25,64,104,1030
609361.41,29,24,64,182,1031
609523.6,16,9,64,177,1032
609790.31,13,9,64,101,1033
609965.95,19,2,64,94,1034
610674.72,31,20,64,43,1035
610726.44,17,15,64,90,1036
611519.64,3,24,64,58,1037
612120.48,22,3,64,47,1038
612125.75,28,3,64,55,1039
613385.52,10,4,64,83,1040
614678.22,6,30,64,154,1041
615466.09,8,15,64,51,1042
616256.09,7,17,64,81,1043
616337.15,1,28,64,138,1044
616651.43,27,5,64,61,1045
617353.44,27,12,64,53,1046
617414.99,11,31,64,90,1047
617582.88,4,2,64,74,1048
617673.7,15,22,64,94,1049
617969.95,5,12,64,120,1050
618602.46,14,19,64,168,1051
618773.65,29,16,64,143,1052
619581.7,9,16,64,190,1053
619817.86,31,12,64,94,1054
620210.82,20,2,64,163,1055
621472.11,13,2,64,170,1056
622116.29,20,13,64,56,1057
623749.54,2,21,64,66,1058
624326.11,14,15,64,184,1059
624411.97,22,29,64,96,1060
625827.13,17,0,64,125,1061
625865.22,24,31,64,155,1062
626509.83,4,1,64,42,1063
626811.53,18,7,64,53,1064
627258.96,31,28,64,177,1065
627672.53,26,28,64,84,1066
628754.26,27,24,64,153,1067
629289.24,10,20,64,62,1068
629536.11,17,10,64,73,1069
629625.06,25,7,64,87,1070
629760.14,11,24,64,41,1071
630254.95,9,30,64,70,1072
631828.13,3,6,64,63,1073
632111.85,7,16,64,70,1074
633701.94,3,0,64,100,1075
636931.4,20,29,64,76,1076
637426.41,4,2,64,107,1077
637905.56,20,10,64,162,1078
638216.42,19,11,64,72,1079
638560.34,29,2,64,87,1080
639649.35,12,25,64,54,1081
639861.83,18,6,64,117,1082
640015.64,29,13,64,76,1083
641254.32,10,0,64,75,1084
641317.28,20,23,64,61,1085
641339.96,25,31,64,54,1086
641784.41,20,19,64,74,1087
641858.63,14,12,64,85,1088
641960.42,28,20,64,70,1089
642367.47,12,22,64,70,1090
642441.32,28,8,64,78,1091
643470.48,24,21,64,126,1092
645318.52,15,0,64,72,1093
645433.27,25,16,64,55,1094
646706.9,31,19,64,57,1095
649539.09,14,16,64,43,1096
649896.32,26,20,64,93,1097
650346.77,5,21,64,71,1098
650621.53,0,20,64,130,1099
650981.36,11,4,64,51,1100
651807.63,2,13,64,74,1101
652389.58,0,24,64,65,1102
653134.58,7,20,64,48,1103
653257.8,25,17,64,88,1104
653785.08,24,5,64,126,1105
654509.29,10,19,64,167,1106
655253.64,6,21,64,160,1107
656159.02,14,2,64,101,1108
657052.56,17,30,64,119,1109
657060.56,17,5,64,78,1110
657088.19,27,14,64,75,1111
657214.27,25,16,64,65,1112
657838.78,3,21,64,145,1113
659616.91,1,18,64,88,1114
659832.15,7,2,64,68,1115
661128.1,20,29,64,57,1116
661555.31,31,16,64,42,1117
662920.46,7,3,64,66,1118
664716.18,25,28,64,61,1119
666424.67,8,17,64,77,1120
666591.46,17,26,64,95,1121
666758.87,30,12,64,45,1122
666877.2,15,30,64,74,1123
667332.16,15,26,64,86,1124
668220.48,22,4,64,64,1125
668697.76,4,17,64,98,1126
668698.63,14,30,64,77,1127
669632.21,7,0,64,131,1128
671724.64,5,22,64,123,1129
671809.8,25,0,64,200,1130
672929.97,4,11,64,53,1131
673451.85,29,26,64,47,1132
673461.4,24,31,64,173,1133
673560.66,19,15,64,69,1134
673567.37,7,16,64,47,1135
675297.64,20,16,64,65,1136
675735.12,2,4,64,72,1137
676748.09,1,31,64,57,1138
678477.28,23,3,64,173,1139
678572.58,13,16,64,77,1140
678819.18,31,15,64,52,1141
678886.54,22,11,64,135,1142
679244.86,16,8,64,58,1143
679911.52,14,26,64,48,1144
680070.77,4,11,64,79,1145
680092.81,29,19,64,191,1146
682188.46,7,25,64,133,1147
682256.76,17,8,64,116,1148
682449.49,18,3,64,137,1149
683346.19,20,7,64,141,1150
683554.52,19,31,64,91,1151
685899.47,4,27,64,94,1152
686589.72,31,26,64,46,1153
686840.6,27,22,64,44,1154
687345.54,15,0,64,60,1155
687662.54,16,12,64,73,1156
687987.68,21,3,64,77,1157
689165.47,6,7,64,40,1158
689581.64,28,1,64,43,1159
690055.88,26,9,64,61,1160
690344.2,4,11,64,75,1161
692672.11,15,26,64,146,1162
692835.51,27,9,64,42,1163
693265.19,18,12,64,131,1164
694048.53,18,3,64,54,1165
695493.11,30,6,64,90,1166
695566.64,10,11,64,69,1167
696100.27,21,13,64,130,1168
696543.52,6,25,64,70,1169
696565.33,15,16,64,118,1170
697276.43,28,12,64,87,1171
697682.18,7,22,64,88,1172
697870.07,11,16,64,43,1173
697982.68,27,1,64,53,1174
698164.92,31,15,64,178,1175
698936.55,12,9,64,57,1176
698982.45,16,11,64,131,1177
698993.23,9,0,64,103,1178
699413.46,22,16,64,99,1179
702056.01,31,7,64,63,1180
702109.27,22,31,64,86,1181
702484.55,3,5,64,58,1182
703480.73,17,14,64,58,1183
704156.72,26,31,64,138,1184
704605.8,21,2,64,196,1185
704635.34,19,15,64,133,1186
705611.69,4,20,64,95,1187
705842.77,28,2,64,51,1188
706917.02,19,11,64,75,1189
707218.01,31,17,64,81,1190
707849.75,3,13,64,163,1191
707855.91,1,24,64,77,1192
707897.51,3,28,64,47,1193
708123.46,25,31,64,117,1194
708862.02,2,7,64,59,1195
708907.73,0,9,64,84,1196
709087.0,17,30,64,93,1197
709364.17,19,7,64,49,1198
709793.46,1,4,64,61,1199
710249.9,0,19,64,86,1200
710315.2,3,14,64,48,1201
710387.56,23,21,64,51,1202
710835.99,23,2,64,91,1203
710883.57,19,22,64,170,1204
711694.27,30,20,64,62,1205
712786.42,14,24,64,64,1206
713794.82,8,0,64,90,1207
713918.94,24,3,64,67,1208
714191.9,9,13,64,42,1209
715455.39,2,7,64,77,1210
715718.18,5,22,64,47,1211
715842.95,6,19,64,88,1212
716416.63,20,28,64,84,1213
717945.97,10,15,64,95,1214
718354.07,4,11,64,49,1215
718356.93,23,29,64,139,1216
720110.22,5,21,64,86,1217
720594.07,13,5,64,89,1218
720906.23,19,6,64,88,1219
721043.63,0,4,64,68,1220
721162.16,7,30,64,97,1221
721687.38,29,28,64,47,1222
721692.72,18,13,64,62,1223
722312.08,27,8,64,194,1224
723139.43,20,24,64,188,1225
723266.84,29,12,64,170,1226
723288.97,7,18,64,52,1227
723458.39,14,5,64,82,1228
724135.92,6,15,64,61,1229
725983.47,25,18,64,62,1230
726300.34,18,24,64,114,1231
728148.67,19,13,64,41,1232
728180.59,8,31,64,49,1233
729088.18,27,28,64,169,1234
729707.63,25,13,64,136,1235
729915.49,5,10,64,84,1236
730637.19,19,7,64,196,1237
730766.18,27,23,64,93,1238
730952.73,19,2,64,173,1239
731010.92,10,21,64,102,1240
731192.72,17,13,64,160,1241
732086.99,12,27,64,98,1242
733648.92,23,10,64,80,1243
733655.87,31,14,64,70,1244
734250.78,11,16,64,182,1245
734590.36,21,28,64,120,1246
734831.55,27,15,64,149,1247
735003.01,27,4,64,65,1248
735761.5,12,2,64,67,1249
735763.25,14,9,64,93,1250
735889.62,17,26,64,97,1251
736838.52,3,0,64,96,1252
737354.34,9,1,64,79,1253
737741.19,2,31,64,40,1254
738021.35,25,4,64,126,1255
738519.49,25,1,64,78,1256
739040.07,20,17,64,83,1257
740686.07,8,11,64,189,1258
740905.91,17,31,64,66,1259
741486.57,15,12,64,156,1260
742086.85,6,28,64,57,1261
742188.77,18,13,64,141,1262
742244.41,29,31,64,56,1263
742493.06,27,12,64,78,1264
742899.99,8,23,64,87,1265
743231.17,5,17,64,42,1266
743437.12,16,21,64,52,1267
743496.48,25,5,64,46,1268
743716.84,28,29,64,47,1269
744334.55,2,16,64,182,1270
744953.88,16,7,64,98,1271
746398.6,26,23,64,52,1272
746832.73,27,3,64,81,1273
748589.22,2,29,64,83,1274
748622.59,21,14,64,53,1275
749086.3,16,6,64,93,1276
749295.67,23,3,64,83,1277
749320.02,31,30,64,56,1278
749336.38,25,9,64,113,1279
749767.2,2,26,64,86,1280
749822.26,26,31,64,79,1281
750404.26,31,0,64,82,1282
751451.55,26,30,64,79,1283
752015.01,19,1,64,67,1284
754242.36,24,19,64,167,1285
755004.52,0,21,64,187,1286
755549.78,27,6,64,89,1287
755987.35,6,18,64,58,1288
756949.87,31,21,64,98,1289
757435.17,30,14,64,43,1290
758333.46,21,26,64,93,1291
758806.93,4,1,64,79,1292
760007.22,11,29,64,51,1293
761415.55,11,14,64,123,1294
761688.74,1,19,64,95,1295
762307.81,27,11,64,135,1296
764073.15,29,15,64,144,1297
764432.59,0,3,64,99,1298
764433.54,7,9,64,166,1299
765435.99,3,9,64,99,1300
765853.27,21,10,64,123,1301
765853.61,5,26,64,70,1302
766370.32,29,31,64,82,1303
766565.07,4,11,64,105,1304
767346.53,2,16,64,41,1305
767815.59,31,16,64,77,1306
770281.45,13,21,64,75,1307
770505.96,4,16,64,158,1308
772193.6,18,24,64,85,1309
773303.48,21,14,64,167,1310
773765.28,28,10,64,189,1311
774020.88,20,31,64,51,1312
774579.66,6,4,64,193,1313
774641.55,17,2,64,53,1314
774715.82,3,13,64,43,1315
775974.01,13,6,64,88,1316
775979.78,22,11,64,97,1317
776075.58,4,25,64,84,1318
776503.85,29,16,64,167,1319
777077.46,21,6,64,85,1320
778474.44,1,21,64,180,1321
778744.8,24,17,64,69,1322
778792.0,31,16,64,63,1323
778980.12,18,13,64,60,1324
779063.07,0,30,64,43,1325
779124.72,21,25,64,55,1326
779269.37,7,24,64,63,1327
780473.34,3,13,64,78,1328
780500.38,25,16,64,59,1329
780814.58,30,5,64,169,1330
783058.49,24,21,64,104,1331
783177.71,22,12,64,75,1332
783992.1,1,23,64,49,1333
784815.76,26,1,64,60,1334
786239.86,22,16,64,163,1335
786555.83,4,0,64,40,1336
787060.19,23,10,64,47,1337
789521.09,3,11,64,80,1338
790128.37,29,0,64,66,1339
790202.43,28,1,64,69,1340
792114.54,20,2,64,170,1341
792809.87,19,8,64,46,1342
794252.36,7,10,64,58,1343
795013.19,25,15,64,82,1344
795601.24,6,2,64,72,1345
795609.17,10,13,64,64,1346
795928.0,28,31,64,122,1347
797085.27,23,25,64,115,1348
797103.61,17,16,64,52,1349
797262.49,31,7,64,82,1350
798608.54,13,6,64,200,1351
800017.59,16,18,64,58,1352
800334.79,13,10,64,59,1353
800587.84,1,25,64,178,1354
800804.28,4,21,64,66,1355
800933.47,10,12,64,82,1356
800934.81,9,1,64,52,1357
801517.99,26,10,64,164,1358
802343.18,1,20,64,188,1359
802415.02,6,11,64,47,1360
804928.2,21,11,64,179,1361
805242.87,4,9,64,74,1362
805688.97,24,30,64,83,1363
806151.46,25,15,64,80,1364
806756.89,10,22,64,48,1365
807585.4,1,6,64,136,1366
807735.01,5,9,64,59,1367
807738.27,27,20,64,47,1368
808397.36,14,3,64,90,1369
808825.83,6,4,64,171,1370
810247.19,27,5,64,183,1371
811304.57,9,31,64,117,1372
811764.58,6,9,64,83,1373
812099.83,29,15,64,89,1374
812717.34,21,11,64,46,1375
814376.92,20,27,64,138,1376
814420.68,6,31,64,44,1377
816334.18,31,22,64,85,1378
816402.39,7,21,64,68,1379
817962.62,20,25,64,47,1380
818373.9,7,10,64,50,1381
818398.27,20,13,64,52,1382
818486.15,10,11,64,78,1383
819943.24,26,0,64,96,1384
819986.58,5,0,64,98,1385
820014.73,16,9,64,85,1386
820940.36,17,4,64,128,1387
821328.83,2,8,64,120,1388
821889.06,13,20,64,94,1389
822106.79,20,13,64,152,1390
822208.43,8,31,64,100,1391
822809.64,21,18,64,79,1392
824088.7,9,21,64,97,1393
824222.21,26,0,64,86,1394
824223.44,28,2,64,69,1395
824700.13,11,0,64,157,1396
824854.25,0,20,64,81,1397
824894.47,24,25,64,43,1398
825651.34,17,8,64,57,1399
826322.93,12,17,64,158,1400
826378.43,17,7,64,46,1401
826410.9,9,6,64,83,1402
826576.37,17,2,64,42,1403
827339.13,17,12,64,71,1404
828300.13,27,10,64,90,1405
828411.85,20,0,64,197,1406
828653.61,22,2,64,100,1407
829498.88,11,6,64,70,1408
829897.43,22,11,64,131,1409
829948.62,13,10,64,58,1410
830040.67,3,2,64,93,1411
830546.55,23,12,64,86,1412
831862.44,20,8,64,44,1413
832168.3,9,25,64,63,1414
833055.24,26,18,64,79,1415
834145.41,13,17,64,75,1416
834379.33,28,23,64,117,1417
835540.38,9,10,64,67,1418
835807.48,12,26,64,54,1419
837019.19,16,20,64,55,1420
837085.63,26,11,64,56,1421
837512.64,13,19,64,69,1422
837648.98,27,21,64,58,1423
837984.24,7,29,64,58,1424
839563.66,22,6,64,135,1425
839936.04,27,23,64,109,1426
843403.45,0,8,64,197,1427
844880.11,13,0,64,84,1428
845078.91,21,19,64,99,1429
845242.26,21,12,64,74,1430
845268.81,6,24,64,57,1431
846132.74,31,30,64,182,1432
847425.78,28,4,64,44,1433
847684.67,25,24,64,52,1434
848030.63,23,17,64,78,1435
848120.3,6,17,64,115,1436
848486.98,7,13,64,86,1437
848862.03,8,6,64,182,1438
849677.24,16,12,64,69,1439
851452.86,11,6,64,64,1440
852525.84,24,9,64,87,1441
853017.98,31,3,64,173,1442
853951.1,27,11,64,40,1443
854892.37,24,20,64,49,1444
856209.04,18,20,64,80,1445
856652.13,17,4,64,61,1446
856730.63,16,23,64,79,1447
857783.94,26,21,64,168,1448
858268.0,12,8,64,83,1449
859570.73,28,29,64,79,1450
860458.98,28,11,64,164,1451
860638.19,21,26,64,42,1452
861581.81,19,15,64,198,1453
861868.75,0,23,64,131,1454
862988.26,25,18,64,77,1455
863067.1,30,3,64,97,1456
863536.88,4,1,64,65,1457
864032.34,28,22,64,50,1458
864097.87,20,26,64,178,1459
865721.11,30,28,64,74,1460
865902.05,28,23,64,156,1461
866341.61,19,24,64,157,1462
866376.67,9,17,64,101,1463
866412.27,15,13,64,74,1464
866925.78,19,3,64,55,1465
866928.09,13,22,64,94,1466
867571.33,11,25,64,84,1467
867625.33,26,11,64,137,1468
868088.99,3,30,64,170,1469
868389.5,8,6,64,64,1470
868771.73,26,3,64,76,1471
869014.97,1,16,64,169,1472
869528.38,31,7,64,65,1473
869942.66,15,2,64,178,1474
870578.88,11,14,64,103,1475
870579.86,29,31,64,170,1476
870859.97,28,9,64,105,1477
871730.77,6,11,64,92,1478
871738.49,13,6,64,85,1479
872036.44,22,12,64,85,1480
872406.08,12,14,64,45,1481
872524.77,21,14,64,143,1482
874485.31,30,20,64,163,1483
874875.96,29,27,64,64,1484
878050.24,19,31,64,75,1485
879508.33,13,17,64,102,1486
880500.39,17,25,64,47,1487
880945.43,6,27,64,83,1488
880949.97,13,12,64,60,1489
881441.36,27,29,64,76,1490
882017.68,24,23,64,124,1491
884427.14,18,29,64,81,1492
884638.85,19,15,64,186,1493
884693.24,20,12,64,167,1494
884824.74,28,16,64,69,1495
884935.41,25,26,64,169,1496
885453.34,9,23,64,83,1497
885692.26,22,18,64,84,1498
886444.9,19,27,64,67,1499
886879.21,7,1,64,98,1500
887017.98,10,2,64,68,1501
888217.57,11,26,64,87,1502
888310.12,0,10,64,49,1503
888433.36,23,8,64,83,1504
889844.19,5,1,64,71,1505
890393.58,5,22,64,162,1506
892045.6,17,31,64,129,1507
892334.5,11,27,64,91,1508
893862.76,26,17,64,65,1509
894073.01,20,5,64,43,1510
895331.44,20,15,64,65,1511
895733.77,2,3,64,164,1512
896611.04,2,31,64,52,1513
897462.75,28,31,64,77,1514
898538.08,8,3,64,46,1515
898911.62,25,24,64,168,1516
899460.41,23,2,64,87,1517
899665.48,20,23,64,49,1518
899771.27,28,12,64,47,1519
900615.35,2,28,64,100,1520
900960.82,30,3,64,68,1521
902650.44,25,27,64,121,1522
902664.45,25,30,64,132,1523
902992.28,10,31,64,47,1524
903453.58,27,3,64,130,1525
904044.91,2,5,64,45,1526
904075.76,30,24,64,60,1527
904101.39,3,6,64,70,1528
904679.31,28,17,64,168,1529
905313.72,8,1,64,42,1530
906150.34,1,10,64,115,1531
906365.01,27,22,64,94,1532
906902.6,14,19,64,40,1533
907551.43,10,15,64,190,1534
908282.56,4,29,64,166,1535
908869.7,14,0,64,174,1536
909780.25,9,3,64,63,1537
910718.75,19,11,64,49,1538
911624.85,19,12,64,40,1539
912212.53,2,23,64,195,1540
912342.23,4,18,64,133,1541
912373.63,3,27,64,49,1542
913922.94,11,2,64,186,1543
914782.57,1,2,64,73,1544
915562.29,27,16,64,129,1545
916140.73,19,28,64,67,1546
919868.97,21,11,64,134,1547
919908.36,10,1,64,84,1548
920980.58,0,18,64,158,1549
921255.81,14,11,64,95,1550
922190.06,18,8,64,133,1551
923188.41,1,22,64,64,1552
923192.64,24,2,64,182,1553
923346.96,5,29,64,131,1554
924022.24,1,11,64,115,1555
924777.98,28,11,64,90,1556
924923.15,22,31,64,157,1557
925060.2,18,2,64,47,1558
925266.85,24,14,64,62,1559
925482.71,17,3,64,82,1560
927820.62,21,26,64,111,1561
927872.15,8,20,64,108,1562
927911.66,16,18,64,64,1563
928745.66,8,20,64,110,1564
928983.98,27,16,64,74,1565
929288.84,23,8,64,122,1566
929475.83,8,13,64,68,1567
930082.12,8,1,64,124,1568
930379.11,20,11,64,63,1569
930941.21,30,5,64,100,1570
931461.19,12,24,64,116,1571
931835.77,19,21,64,80,1572
932847.89,1,11,64,138,1573
933481.77,20,0,64,73,1574
934364.87,3,25,64,66,1575
934719.11,22,20,64,152,1576
934720.4,8,30,64,62,1577
936757.24,18,6,64,75,1578
936775.12,5,29,64,90,1579
937181.02,27,0,64,72,1580
937645.05,29,12,64,46,1581
937961.94,26,31,64,187,1582
938210.74,5,31,64,89,1583
939310.81,4,16,64,64,1584
939568.98,4,27,64,70,1585
939665.42,22,2,64,95,1586
939838.3,5,1,64,148,1587
940054.43,5,24,64,113,1588
940242.22,5,16,64,51,1589
940382.8,27,5,64,44,1590
940446.19,4,2,64,54,1591
941084.05,9,25,64,73,1592
942340.9,18,16,64,42,1593
942713.83,28,1,64,81,1594
943635.54,24,12,64,41,1595
945447.35,30,9,64,95,1596
946250.72,2,28,64,79,1597
947418.81,11,14,64,62,1598
947778.68,25,0,64,69,1599
948999.48,9,19,64,91,1600
950818.07,30,21,64,68,1601
952147.31,11,14,64,73,1602
952581.6,27,3,64,166,1603
953238.34,26,6,64,77,1604
953273.44,5,17,64,71,1605
954911.83,13,20,64,91,1606
955009.34,24,31,64,43,1607
955018.31,16,23,64,78,1608
955454.74,6,7,64,75,1609
957949.62,24,1,64,42,1610
958377.05,9,31,64,164,1611
960348.83,31,22,64,116,1612
961293.48,28,2,64,177,1613
961391.45,13,25,64,128,1614
962811.03,15,31,64,96,1615
962968.17,0,4,64,82,1616
963174.77,5,16,64,61,1617
963344.78,30,20,64,71,1618
963503.11,30,20,64,58,1619
964813.26,31,11,64,164,1620
964954.92,17,13,64,68,1621
964964.79,6,13,64,179,1622
965469.4,23,15,64,51,1623
965537.39,16,9,64,103,1624
966642.01,31,17,64,149,1625
967116.14,24,21,64,42,1626
967144.19,11,17,64,80,1627
967213.9,16,27,64,100,1628
967820.58,6,20,64,169,1629
968172.61,30,29,64,125,1630
968411.16,29,9,64,48,1631
968595.45,27,26,64,57,1632
968972.87,11,16,64,77,1633
970805.01,6,5,64,161,1634
970978.14,6,16,64,160,1635
971018.35,22,18,64,117,1636
971508.89,18,20,64,45,1637
971771.52,4,10,64,75,1638
971876.6,19,25,64,75,1639
972213.33,29,28,64,81,1640
972653.37,6,11,64,97,1641
972935.54,16,25,64,52,1642
973062.87,10,8,64,176,1643
973148.68,21,5,64,86,1644
973905.42,8,14,64,137,1645
975042.5,24,10,64,94,1646
975289.18,2,24,64,99,1647
975686.92,27,9,64,46,1648
976134.28,31,3,64,69,1649
977609.18,6,13,64,113,1650
978548.71,19,16,64,66,1651
978601.85,23,13,64,100,1652
979621.63,27,29,64,41,1653
980144.19,7,15,64,66,1654
980623.46,27,13,64,43,1655
981643.13,30,7,64,40,1656
981887.84,27,23,64,131,1657
982961.53,8,3,64,56,1658
983075.21,20,3,64,72,1659
983526.34,12,18,64,55,1660
984346.22,18,17,64,110,1661
984564.02,10,4,64,77,1662
984785.85,14,0,64,65,1663
985655.4,3,12,64,69,1664
985780.25,23,27,64,162,1665
985877.28,16,5,64,138,1666
986161.91,25,24,64,65,1667
986256.05,29,18,64,78,1668
987673.9,4,30,64,50,1669
988547.4,4,29,64,71,1670
989052.53,7,31,64,178,1671
989640.05,12,28,64,42,1672
990567.18,14,0,64,48,1673
990674.3,7,22,64,91,1674
992759.38,31,7,64,74,1675
993089.94,9,7,64,139,1676
993199.61,14,29,64,61,1677
993449.6,25,21,64,168,1678
993639.4,26,23,64,76,1679
994482.23,25,1,64,96,1680
994506.34,18,26,64,63,1681
994525.91,0,30,64,106,1682
995201.98,14,0,64,40,1683
995630.16,7,10,64,41,1684
995774.06,22,28,64,183,1685
997352.15,20,17,64,65,1686
998892.93,13,16,64,98,1687
999122.12,2,1,64,85,1688
1001289.8,11,28,64,45,1689
1002248.99,21,31,64,158,1690
1002522.83,29,12,64,120,1691
1003168.93,24,2,64,198,1692
1004902.22,27,19,64,134,1693
1006510.67,17,24,64,181,1694
1006690.63,3,13,64,79,1695
1007632.11,14,27,64,182,1696
1007902.39,31,3,64,53,1697
1009783.64,17,4,64,88,1698
1010432.21,6,31,64,81,1699
1011089.9,17,30,64,88,1700
1011336.54,16,23,64,87,1701
1011466.87,25,20,64,99,1702
1011945.65,1,13,64,57,1703
1013404.0,28,31,64,63,1704
1014053.73,4,15,64,75,1705
1014474.15,15,2,64,145,1706
1015641.77,21,4,64,74,1707
1015683.7,9,2,64,56,1708
1016216.68,10,2,64,97,1709
1016506.43,24,8,64,75,1710
1016993.65,26,12,64,65,1711
1017335.87,4,8,64,45,1712
1017855.32,28,31,64,104,1713
1019008.13,2,23,64,89,1714
1019352.86,16,14,64,79,1715
1019869.67,2,16,64,102,1716
1021016.53,31,6,64,56,1717
1021141.94,14,27,64,190,1718
1021402.83,15,30,64,76,1719
1021600.2,11,25,64,97,1720
1023960.21,0,8,64,160,1721
1024071.34,6,25,64,40,1722
1024447.9,17,14,64,98,1723
1024715.41,8,20,64,58,1724
1024889.41,17,7,64,60,1725
1025197.04,23,9,64,53,1726
1026450.97,16,7,64,161,1727
1027328.71,31,24,64,56,1728
1028198.52,21,13,64,117,1729
1028211.41,5,22,64,97,1730
1028700.95,9,4,64,78,1731
1028852.16,24,15,64,101,1732
1029232.35,27,10,64,96,1733
1029289.38,15,8,64,79,1734
1031486.46,1,16,64,172,1735
1031654.75,0,17,64,117,1736
1031867.17,5,13,64,94,1737
1032669.76,10,2,64,71,1738
1032803.61,24,6,64,137,1739
1033586.6,13,19,64,67,1740
1035438.76,15,22,64,56,1741
1035716.33,13,23,64,78,1742
1037061.34,16,1,64,67,1743
1038069.25,10,11,64,128,1744
1038479.2,24,27,64,69,1745
1040339.71,31,12,64,102,1746
1040601.55,27,19,64,44,1747
1042994.04,31,6,64,74,1748
1046111.33,24,20,64,80,1749
1046800.7,1,0,64,51,1750
1053271.47,16,11,64,47,1751
1053563.16,0,20,64,68,1752
1053807.78,27,11,64,152,1753
1055296.83,3,31,64,52,1754
1055367.29,28,3,64,147,1755
1055385.03,2,9,64,49,1756
1056528.5,31,14,64,90,1757
1056746.67,22,4,64,178,1758
1057879.12,11,26,64,108,1759
1058006.26,0,25,64,51,1760
1058824.12,14,12,64,80,1761
1059362.69,18,25,64,118,1762
1061398.95,16,4,64,168,1763
1061484.28,2,4,64,181,1764
1063323.3,12,20,64,92,1765
1063830.13,5,26,64,47,1766
1064043.3,26,12,64,112,1767
1066714.09,24,4,64,99,1768
1069866.03,14,25,64,53,1769
1070641.96,15,10,64,61,1770
1070656.09,1,18,64,58,1771
1071131.62,3,0,64,56,1772
1071329.75,2,30,64,189,1773
1072156.4,20,14,64,117,1774
1072927.76,5,9,64,185,1775
1073230.91,27,16,64,196,1776
1073636.81,14,2,64,140,1777
1074256.76,19,15,64,170,1778
1074260.97,0,22,64,68,1779
1074337.58,16,24,64,157,1780
1074964.22,31,6,64,105,1781
1075048.54,0,20,64,88,1782
1075390.03,2,11,64,137,1783
1075707.78,11,8,64,56,1784
1075796.74,28,5,64,89,1785
1076047.31,18,6,64,104,1786
1076224.81,21,29,64,68,1787
1076255.77,10,23,64,68,1788
1077132.78,19,29,64,48,1789
1077195.49,8,20,64,77,1790
1077270.89,8,9,64,188,1791
1077525.77,8,4,64,163,1792
1077783.36,24,29,64,84,1793
1077831.81,21,20,64,90,1794
1079219.99,14,20,64,42,1795
1079282.28,11,30,64,64,1796
1080565.94,11,31,64,77,1797
1080863.67,12,18,64,99,1798
1081172.91,26,23,64,76,1799
1082186.35,31,9,64,79,1800
